State:Location:Date Posted:Date Collected:Sample Type:Unit:Ba-140:Co-60:Cs-134:Cs-136:Cs-137:I-131:I-132:I-133:Te-129:Te-129m:Te-132
AK:Dutch Harbor:2011-03-30:2011-03-19:Air Cartridge:pCi/m3:::2.17054:0.006340000000000001:1.7980498387096775:2.4:0.042203333333333336:0.002:0.12:0.0955:0.29245
AK:Dutch Harbor:2011-03-30:2011-03-20:Air Cartridge:pCi/m3:::2.17054:0.006340000000000001:1.7980498387096775:2.8:0.042203333333333336:0.002:0.12:0.0955:0.29245
AK:Dutch Harbor:2011-03-30:2011-03-21:Air Cartridge:pCi/m3:::2.17054:0.006340000000000001:1.7980498387096775:0.52:0.042203333333333336:0.002:0.12:0.0955:0.29245
AK:Dutch Harbor:2011-03-30:2011-03-22:Air Cartridge:pCi/m3:::2.17054:0.006340000000000001:1.7980498387096775:0.78:0.042203333333333336:0.002:0.12:0.0955:0.29245
AK:Dutch Harbor:2011-04-04:2011-03-23:Air Cartridge:pCi/m3:::2.17054:0.006340000000000001:1.7980498387096775:0.069:0.042203333333333336:0.002:0.12:0.0955:0.29245
AK:Dutch Harbor:2011-04-04:2011-03-24:Air Cartridge:pCi/m3:::2.17054:0.006340000000000001:1.7980498387096775:10.436915824915827:0.042203333333333336:0.002:0.12:0.0955:0.29245
AK:Dutch Harbor:2011-04-09:2011-03-25:Air Cartridge:pCi/m3:::2.17054:0.006340000000000001:1.7980498387096775:0.39:0.042203333333333336:0.002:0.12:0.0955:0.29245
AK:Dutch Harbor:2011-04-08:2011-03-26:Air Cartridge:pCi/m3:::2.17054:0.006340000000000001:1.7980498387096775:0.21:0.042203333333333336:0.002:0.12:0.0955:0.29245
AK:Dutch Harbor:2011-04-09:2011-03-27:Air Cartridge:pCi/m3:::2.17054:0.006340000000000001:1.7980498387096775:10.436915824915827:0.042203333333333336:0.002:0.12:0.0955:0.29245
AK:Dutch Harbor:2011-04-09:2011-03-27:Air Cartridge:pCi/m3:::2.17054:0.006340000000000001:1.7980498387096775:0.2:0.042203333333333336:0.002:0.12:0.0955:0.29245
AK:Dutch Harbor:2011-04-09:2011-03-28:Air Cartridge:pCi/m3:::2.17054:0.006340000000000001:1.7980498387096775:0.19:0.042203333333333336:0.002:0.12:0.0955:0.29245
AK:Dutch Harbor:2011-04-08:2011-03-29:Air Cartridge:pCi/m3:::2.17054:0.006340000000000001:1.7980498387096775:0.11:0.042203333333333336:0.002:0.12:0.0955:0.29245
AK:Dutch Harbor:2011-04-08:2011-03-30:Air Cartridge:pCi/m3:::2.17054:0.006340000000000001:1.7980498387096775:0.14:0.042203333333333336:0.002:0.12:0.0955:0.29245
AK:Dutch Harbor:2011-04-10:2011-03-31:Air Cartridge:pCi/m3:::2.17054:0.006340000000000001:1.7980498387096775:0.06:0.042203333333333336:0.002:0.12:0.0955:0.29245
AK:Dutch Harbor:2011-04-10:2011-04-01:Air Cartridge:pCi/m3:::2.17054:0.006340000000000001:1.7980498387096775:10.436915824915827:0.042203333333333336:0.002:0.12:0.0955:0.29245
AK:Dutch Harbor:2011-04-10:2011-04-02:Air Cartridge:pCi/m3:::2.17054:0.006340000000000001:1.7980498387096775:0.076:0.042203333333333336:0.002:0.12:0.0955:0.29245
Guam:Guam:2011-03-30:2011-03-19:Air Cartridge:pCi/m3:::2.17054:0.006340000000000001:1.7980498387096775:10.436915824915827:0.042203333333333336:0.002:0.12:0.0955:0.29245
AK:Dutch Harbor:2011-03-30:2011-03-19:Air Filter:pCi/m3:::0.037:0.006340000000000001:0.053:0.66:0.17:0.002:0.12:0.0955:0.19
Guam:Guam:2011-03-30:2011-03-20:Air Cartridge:pCi/m3:::2.17054:0.006340000000000001:1.7980498387096775:10.436915824915827:0.042203333333333336:0.002:0.12:0.0955:0.29245
Guam:Guam:2011-03-30:2011-03-21:Air Cartridge:pCi/m3:::2.17054:0.006340000000000001:1.7980498387096775:0.64:0.042203333333333336:0.002:0.12:0.0955:0.29245
Guam:Guam:2011-03-30:2011-03-23:Air Cartridge:pCi/m3:::2.17054:0.006340000000000001:1.7980498387096775:0.19:0.042203333333333336:0.002:0.12:0.0955:0.29245
Guam:Guam:2011-04-04:2011-03-23:Air Cartridge:pCi/m3:::2.17054:0.006340000000000001:1.7980498387096775:10.436915824915827:0.042203333333333336:0.002:0.12:0.0955:0.29245
Guam:Guam:2011-04-04:2011-03-24:Air Cartridge:pCi/m3:::2.17054:0.006340000000000001:1.7980498387096775:10.436915824915827:0.042203333333333336:0.002:0.12:0.0955:0.29245
Guam:Guam:2011-04-08:2011-03-25:Air Cartridge:pCi/m3:::2.17054:0.006340000000000001:1.7980498387096775:10.436915824915827:0.042203333333333336:0.002:0.12:0.0955:0.29245
Guam:Guam:2011-04-08:2011-03-26:Air Cartridge:pCi/m3:::2.17054:0.006340000000000001:1.7980498387096775:10.436915824915827:0.042203333333333336:0.002:0.12:0.0955:0.29245
Guam:Guam:2011-04-08:2011-03-27:Air Cartridge:pCi/m3:::2.17054:0.006340000000000001:1.7980498387096775:10.436915824915827:0.042203333333333336:0.002:0.12:0.0955:0.29245
Guam:Guam:2011-04-09:2011-03-28:Air Cartridge:pCi/m3:::2.17054:0.006340000000000001:1.7980498387096775:10.436915824915827:0.042203333333333336:0.002:0.12:0.0955:0.29245
Guam:Guam:2011-04-08:2011-03-29:Air Cartridge:pCi/m3:::2.17054:0.006340000000000001:1.7980498387096775:10.436915824915827:0.042203333333333336:0.002:0.12:0.0955:0.29245
Guam:Guam:2011-04-10:2011-03-30:Air Cartridge:pCi/m3:::2.17054:0.006340000000000001:1.7980498387096775:10.436915824915827:0.042203333333333336:0.002:0.12:0.0955:0.29245
Guam:Guam:2011-04-10:2011-03-31:Air Cartridge:pCi/m3:::2.17054:0.006340000000000001:1.7980498387096775:10.436915824915827:0.042203333333333336:0.002:0.12:0.0955:0.29245
Guam:Guam:2011-04-10:2011-04-01:Air Cartridge:pCi/m3:::2.17054:0.006340000000000001:1.7980498387096775:10.436915824915827:0.042203333333333336:0.002:0.12:0.0955:0.29245
Guam:Guam:2011-04-10:2011-04-02:Air Cartridge:pCi/m3:::2.17054:0.006340000000000001:1.7980498387096775:10.436915824915827:0.042203333333333336:0.002:0.12:0.0955:0.29245
Guam:Guam:2011-04-10:2011-04-03:Air Cartridge:pCi/m3:::2.17054:0.006340000000000001:1.7980498387096775:10.436915824915827:0.042203333333333336:0.002:0.12:0.0955:0.29245
Guam:Guam:2011-04-10:2011-04-04:Air Cartridge:pCi/m3:::2.17054:0.006340000000000001:1.7980498387096775:10.436915824915827:0.042203333333333336:0.002:0.12:0.0955:0.29245
AK:Juneau:2011-03-30:2011-03-21:Air Cartridge:pCi/m3:::2.17054:0.006340000000000001:1.7980498387096775:0.037:0.042203333333333336:0.002:0.12:0.0955:0.29245
AK:Juneau:2011-03-30:2011-03-22:Air Cartridge:pCi/m3:::2.17054:0.006340000000000001:1.7980498387096775:0.18:0.042203333333333336:0.002:0.12:0.0955:0.29245
AK:Juneau:2011-03-30:2011-03-23:Air Cartridge:pCi/m3:::2.17054:0.006340000000000001:1.7980498387096775:0.25:0.042203333333333336:0.002:0.12:0.0955:0.29245
AK:Juneau:2011-04-04:2011-03-24:Air Cartridge:pCi/m3:::2.17054:0.006340000000000001:1.7980498387096775:0.22:0.042203333333333336:0.002:0.12:0.0955:0.29245
AK:Juneau:2011-04-04:2011-03-25:Air Cartridge:pCi/m3:::2.17054:0.006340000000000001:1.7980498387096775:0.093:0.042203333333333336:0.002:0.12:0.0955:0.29245
AK:Juneau:2011-04-08:2011-03-26:Air Cartridge:pCi/m3:::2.17054:0.006340000000000001:1.7980498387096775:0.43:0.042203333333333336:0.002:0.12:0.0955:0.29245
AK:Juneau:2011-04-08:2011-03-27:Air Cartridge:pCi/m3:::2.17054:0.006340000000000001:1.7980498387096775:0.38:0.042203333333333336:0.002:0.12:0.0955:0.29245
AK:Juneau:2011-04-09:2011-03-28:Air Cartridge:pCi/m3:::2.17054:0.006340000000000001:1.7980498387096775:0.28:0.042203333333333336:0.002:0.12:0.0955:0.29245
AK:Juneau:2011-04-09:2011-03-29:Air Cartridge:pCi/m3:::2.17054:0.006340000000000001:1.7980498387096775:0.31:0.042203333333333336:0.002:0.12:0.0955:0.29245
AK:Juneau:2011-04-08:2011-03-30:Air Cartridge:pCi/m3:::2.17054:0.006340000000000001:1.7980498387096775:0.14:0.042203333333333336:0.002:0.12:0.0955:0.29245
AK:Juneau:2011-04-10:2011-03-31:Air Cartridge:pCi/m3:::2.17054:0.006340000000000001:1.7980498387096775:0.061:0.042203333333333336:0.002:0.12:0.0955:0.29245
AK:Juneau:2011-04-10:2011-04-01:Air Cartridge:pCi/m3:::2.17054:0.006340000000000001:1.7980498387096775:0.098:0.042203333333333336:0.002:0.12:0.0955:0.29245
AK:Juneau:2011-04-10:2011-04-02:Air Cartridge:pCi/m3:::2.17054:0.006340000000000001:1.7980498387096775:0.071:0.042203333333333336:0.002:0.12:0.0955:0.29245
AK:Juneau:2011-04-10:2011-04-03:Air Cartridge:pCi/m3:::2.17054:0.006340000000000001:1.7980498387096775:0.077:0.042203333333333336:0.002:0.12:0.0955:0.29245
AK:Juneau:2011-04-10:2011-04-04:Air Cartridge:pCi/m3:::2.17054:0.006340000000000001:1.7980498387096775:0.073:0.042203333333333336:0.002:0.12:0.0955:0.29245
AK:Juneau:2011-04-10:2011-04-05:Air Cartridge:pCi/m3:::2.17054:0.006340000000000001:1.7980498387096775:10.436915824915827:0.042203333333333336:0.002:0.12:0.0955:0.29245
HI:Kauai:2011-04-04:2011-03-21:Air Cartridge:pCi/m3:::2.17054:0.006340000000000001:1.7980498387096775:1.07:0.042203333333333336:0.002:0.12:0.0955:0.29245
HI:Kauai:2011-04-04:2011-03-22:Air Cartridge:pCi/m3:::2.17054:0.006340000000000001:1.7980498387096775:0.18:0.042203333333333336:0.002:0.12:0.0955:0.29245
HI:Kauai:2011-04-04:2011-03-23:Air Cartridge:pCi/m3:::2.17054:0.006340000000000001:1.7980498387096775:0.3:0.042203333333333336:0.002:0.12:0.0955:0.29245
HI:Kauai:2011-04-04:2011-03-24:Air Cartridge:pCi/m3:::2.17054:0.006340000000000001:1.7980498387096775:0.16:0.042203333333333336:0.002:0.12:0.0955:0.29245
HI:Kauai:2011-04-09:2011-03-25:Air Cartridge:pCi/m3:::2.17054:0.006340000000000001:1.7980498387096775:0.56:0.042203333333333336:0.002:0.12:0.0955:0.29245
HI:Kauai:2011-04-09:2011-03-26:Air Cartridge:pCi/m3:::2.17054:0.006340000000000001:1.7980498387096775:0.47:0.042203333333333336:0.002:0.12:0.0955:0.29245
HI:Kauai:2011-04-09:2011-03-27:Air Cartridge:pCi/m3:::2.17054:0.006340000000000001:1.7980498387096775:0.35:0.042203333333333336:0.002:0.12:0.0955:0.29245
HI:Kauai:2011-04-10:2011-03-28:Air Cartridge:pCi/m3:::2.17054:0.006340000000000001:1.7980498387096775:10.436915824915827:0.042203333333333336:0.002:0.12:0.0955:0.29245
HI:Kauai:2011-04-10:2011-03-29:Air Cartridge:pCi/m3:::2.17054:0.006340000000000001:1.7980498387096775:10.436915824915827:0.042203333333333336:0.002:0.12:0.0955:0.29245
HI:Kauai:2011-04-10:2011-03-30:Air Cartridge:pCi/m3:::2.17054:0.006340000000000001:1.7980498387096775:10.436915824915827:0.042203333333333336:0.002:0.12:0.0955:0.29245
HI:Kauai:2011-04-10:2011-03-31:Air Cartridge:pCi/m3:::2.17054:0.006340000000000001:1.7980498387096775:0.086:0.042203333333333336:0.002:0.12:0.0955:0.29245
HI:Kauai:2011-04-10:2011-04-01:Air Cartridge:pCi/m3:::2.17054:0.006340000000000001:1.7980498387096775:10.436915824915827:0.042203333333333336:0.002:0.12:0.0955:0.29245
HI:Kauai:2011-04-10:2011-04-02:Air Cartridge:pCi/m3:::2.17054:0.006340000000000001:1.7980498387096775:10.436915824915827:0.042203333333333336:0.002:0.12:0.0955:0.29245
HI:Kauai:2011-04-10:2011-04-03:Air Cartridge:pCi/m3:::2.17054:0.006340000000000001:1.7980498387096775:10.436915824915827:0.042203333333333336:0.002:0.12:0.0955:0.29245
NV:Las Vegas:2011-03-30:2011-03-18:Air Cartridge:pCi/m3:::2.17054:0.006340000000000001:1.7980498387096775:0.18:0.042203333333333336:0.002:0.12:0.0955:0.29245
